coreldraw;en;en-US;graphic-design-software;graphic-design-software;technical-suite;corel-cad;home-student
coreldraw;en;en-CA;graphic-design-software;graphic-design-software;technical-suite;corel-cad;home-student
coreldraw;en;en-GB;graphic-design-software;graphic-design-software;technical-suite;corel-cad;home-student
coreldraw;en;en-AU;graphic-design-software;graphic-design-software;technical-suite;corel-cad;home-student
coreldraw;en;en-IE;graphic-design-software;graphic-design-software;technical-suite;corel-cad;home-student
coreldraw;de;de-DE;grafikprogramm;grafikprogramm;technical-suite;corel-cad;home-student
coreldraw;fr;fr-FR;product/logiciel-de-dessin;product/logiciel-de-dessin;technical-suite;corel-cad;home-student
coreldraw;jp;ja-JP;videostudio/ultimate;graphic-design-software;technical-suite;corel-cad;;
coreldraw;br;pt-BR;software-de-design-grafico;software-de-design-grafico;technical-suite;corel-cad;home-student
