da-DK;ESDPTRPLPART;161829;ParticleShop;429;257;;40%;-40%;($172)
de-DE;ESDPTRPLPART;161829;ParticleShop;49,95;29,95;;40 %;-40%;($20)
de-LI;ESDPTRPLPART;161829;ParticleShop;49.95;29;;40%;-42%;($21)
en-AU;ESDPTRPLPART;161829;ParticleShop;69.95;41.95;;40%;-40%;($28)
en-CA;ESDPTRPLPART;161829;ParticleShop;49.99;29.99;;40%;-40%;($20)
en-GB;ESDPTRPLPART;161829;ParticleShop;44.99;26.99;;40%;-40%;($18)
en-IE;ESDPTRPLPART;161829;ParticleShop;49.95;29.95;;40%;-40%;($20)
en-NZ;ESDPTRPLPART;161829;ParticleShop;74.95;44.95;;40%;-40%;($30)
en-US;ESDPTRPLPART;161829;ParticleShop;49.99;29.99;;40%;-40%;($20)
en-ZA;ESDPTRPLPART;161829;ParticleShop;629;377;;40%;-40%;($252)
es-MX;ESDPTRPLPART;161829;ParticleShop;785;471;;40%;-40%;($314)
fr-FR;ESDPTRPLPART;161829;ParticleShop;49,95;29,95;;40 %;-40%;($20)
ja-JP;ESDPTRPLPART;161829;ParticleShop;6,150;3,690;;40%;-40%;($2,460)
nb-NO;ESDPTRPLPART;161829;ParticleShop;399;239;;40%;-40%;($160)
pt-BR;ESDPTRPLPART;161829;ParticleShop;158;94;;40%;-41%;($64)
se-SE;ESDPTRPLPART;161829;ParticleShop;539;323;;40%;-40%;($216)
zh-HK;ESDPTRPLPART;161829;ParticleShop;388;232;;40%;-40%;($156)
zh-TW;ESDPTRPLPART;161829;ParticleShop;1,630;978;;40%;-40%;($652)
en-RW;ESDPTRPLPART;161829;ParticleShop;49.99;29.99;;40%;-40%;($20)
