de-DE;ESDPSP2018ULML;201220;PSP_2018_ULT;89,99;64,99;;25 %;-28%;($25)
de-DE;ESDPSP2018ULMUG;201221;PSP_2018_ULT;69,99;49,99;;25 %;-29%;($20)
en-AU;ESDPSP2018ULML;201220;PSP_2018_ULT;129;96;;25%;-26%;($33)
en-AU;ESDPSP2018ULMUG;201221;PSP_2018_ULT;89;66;;25%;-26%;($23)
en-CA;ESDPSP2018ULML;201220;PSP_2018_ULT;99.99;59.99;;40%;-40%;($40)
en-CA;ESDPSP2018ULMUG;201221;PSP_2018_ULT;79.99;47.99;;40%;-40%;($32)
en-GB;ESDPSP2018ULML;201220;PSP_2018_ULT;89.99;64.99;;25%;-28%;($25)
en-GB;ESDPSP2018ULMUG;201221;PSP_2018_ULT;69.99;49.99;;25%;-29%;($20)
en-IE;ESDPSP2018ULML;201220;PSP_2018_ULT;89.99;64.99;;25%;-28%;($25)
en-IE;ESDPSP2018ULMUG;201221;PSP_2018_ULT;69.99;49.99;;25%;-29%;($20)
en-US;ESDPSP2018ULML;201220;PSP_2018_ULT;99.99;59.99;;40%;-40%;($40)
en-US;ESDPSP2018ULMUG;201221;PSP_2018_ULT;79.99;47.99;;40%;-40%;($32)
fr-FR;ESDPSP2018ULML;201220;PSP_2018_ULT;89,99;64,99;;25 %;-28%;($25)
fr-FR;ESDPSP2018ULMUG;201221;PSP_2018_ULT;69,99;49,99;;25 %;-29%;($20)
it-IT;ESDPSP2018ULML;201220;PSP_2018_ULT;89,99;64,99;;25%;-28%;($25)
it-IT;ESDPSP2018ULMUG;201221;PSP_2018_ULT;69,99;49,99;;25%;-29%;($20)
ja-JP;ESDPSP2018ULML;201220;PSP_2018_ULT;13,824;10,368;;25%;-25%;($3,456)
ja-JP;ESDPSP2018ULMUG;201221;PSP_2018_ULT;9,504;7,128;;25%;-25%;($2,376)
