en-CA;ESDPSP2019ML;214711;PSP_2019_PRO;79.99;39.99;;50%;-50%;($40)
en-CA;ESDPSP2019MLUG;214712;PSP_2019_PRO;59.99;29.99;;50%;-50%;($30)
en-CA;PSP2019EFMBAM;5199501200;PSP_2019_PRO;79.99;39.99;;50%;-50%;($40)
en-CA;PSP2019EFMBUGAM;5199501300;PSP_2019_PRO;59.99;29.99;;50%;-50%;($30)
en-US;ESDPSP2019ML;214711;PSP_2019_PRO;79.99;39.99;;50%;-50%;($40)
en-US;ESDPSP2019MLUG;214712;PSP_2019_PRO;59.99;29.99;;50%;-50%;($30)
en-US;PSP2019EFMBAM;5199501200;PSP_2019_PRO;79.99;39.99;;50%;-50%;($40)
en-US;PSP2019EFMBUGAM;5199501300;PSP_2019_PRO;59.99;29.99;;50%;-50%;($30)
fr-FR;ESDPSP2019ML;201210;PSP_2019_PRO;69,99;44,99;;35 %;-36%;($25)
fr-FR;ESDPSP2019MLUG;201211;PSP_2019_PRO;49,99;31,99;;35 %;-36%;($18)
ja-JP;ESDPSP2019ML;201210;PSP_2019_PRO;9,698;6,303;;35%;-35%;($3,395)
ja-JP;ESDPSP2019MLUG;201211;PSP_2019_PRO;6,458;4,197;;35%;-35%;($2,261)
de-DE;ESDPSP2019ML;201210;PSP_2019_PRO;69,99;44,99;;35 %;-36%;($25)
de-DE;ESDPSP2019MLUG;201211;PSP_2019_PRO;49,99;31,99;;35 %;-36%;($18)
en-GB;ESDPSP2019ML;201210;PSP_2019_PRO;69.99;44.99;;35%;-36%;($25)
en-GB;ESDPSP2019MLUG;201211;PSP_2019_PRO;49.99;31.99;;35%;-36%;($18)
