de-DE;ESDCDGS2018AM;190168;OL_DR19;699;594;;15 %;-15%;($105)
de-DE;ESDCDGS2018AMUG;190169;OL_DR19;349;294;;15 %;-16%;($55)
en-CA;ESDCDGS2018AM;190166;OL_DR19;649;519;;CA$ 130;-20%;($130)
en-CA;ESDCDGS2018AMUG;190167;OL_DR19;249;199;;CA$ 50;-20%;($50)
en-GB;ESDCDGS2018AM;190168;OL_DR19;599.99;509.99;;15%;-15%;($90)
en-GB;ESDCDGS2018AMUG;190169;OL_DR19;299.99;254.99;;15%;-15%;($45)
en-US;ESDCDGS2018AM;190166;OL_DR19;499;399;;$100;-20%;($100)
en-US;ESDCDGS2018AMUG;190167;OL_DR19;199;159;;$40;-20%;($40)
fr-FR;ESDCDGS2018AM;190168;OL_DR19;699;594;;15 %;-15%;($105)
fr-FR;ESDCDGS2018AMUG;190169;OL_DR19;349;294;;15 %;-16%;($55)
ja-JP;ESDCDGS2018AM;190172;OL_DR19;59,184;47,347;;20%;-20%;($11,837)
ja-JP;ESDCDGS2018AMUG;190173;OL_DR19;26,784;21,427;;20%;-20%;($5,357)
