en-CA;ESDPSP2019ML;214711;PSP_2019_PRO;79.99;;;;;;
en-CA;ESDPSP2019MLUG;214712;PSP_2019_PRO;59.99;;;;;;
en-CA;PSP2019EFMBAM;5199501200;PSP_2019_PRO;79.99;;;;;;
en-CA;PSP2019EFMBUGAM;5199501300;PSP_2019_PRO;59.99;;;;;;
de-DE;ESDPSP2019ML;214711;PSP_2019_PRO;69,99;;;;;;0
de-DE;ESDPSP2019MLUG;214712;PSP_2019_PRO;49,99;;;;;;
en-AU;ESDPSP2019ML;214711;PSP_2019_PRO;99;;;;;;
en-AU;ESDPSP2019MLUG;214712;PSP_2019_PRO;69;;;;;;
en-GB;ESDPSP2019ML;214711;PSP_2019_PRO;69.99;;;;;;
en-GB;ESDPSP2019MLUG;214712;PSP_2019_PRO;49.99;;;;;;
en-US;ESDPSP2019ML;214711;PSP_2019_PRO;79.99;;;;;;
en-US;ESDPSP2019MLUG;214712;PSP_2019_PRO;59.99;;;;;;
en-US;PSP2019EFMBAM;5199501200;PSP_2019_PRO;79.99;;;;;;
en-US;PSP2019EFMBUGAM;5199501300;PSP_2019_PRO;59.99;;;;;;
fr-FR;ESDPSP2019ML;214711;PSP_2019_PRO;69,99;;;;;;
fr-FR;ESDPSP2019MLUG;214712;PSP_2019_PRO;49,99;;;;;;
ja-JP;ESDPSP2019ML;214711;PSP_2019_PRO;9,698;;;;;;
ja-JP;ESDPSP2019MLUG;214712;PSP_2019_PRO;6,458;;;;;;
fr-FR;ESDCDGS2018AM;206392;OL_DR20;699;;;;;;
fr-FR;ESDCDGS2018AMUG;206412;OL_DR20;349;;;;;;
ja-JP;ESDCDGS2018AM;206415;OL_DR20;59,184;;;;;;
ja-JP;ESDCDGS2018AMUG;206416;OL_DR20;26,784;;;;;;
