de-DE;ESDPTR2019ML;192507;PTR_2018;424,95;294,95;;30 %;-31%;($130)
de-DE;ESDPTR2019MLUG;192509;PTR_2018;218,95;149,95;;30 %;-32%;($69)
en-AU;ESDPTR2019ML;192507;PTR_2018;429;300;;30%;-30%;($129)
en-AU;ESDPTR2019MLUG;192509;PTR_2018;229;160;;30%;-30%;($69)
en-CA;ESDPTR2019ML;192507;PTR_2018;499;349;;CA$ 150;-30%;($150)
en-CA;ESDPTR2019MLUG;192509;PTR_2018;269;188;;CA$ 80;-30%;($81)
en-GB;ESDPTR2019ML;192507;PTR_2018;359.99;251.99;;30%;-30%;($108)
en-GB;ESDPTR2019MLUG;192509;PTR_2018;179.99;124.99;;30%;-31%;($55)
en-IE;ESDPTR2019ML;192507;PTR_2018;424.95;294.95;;30%;-31%;($130)
en-IE;ESDPTR2019MLUG;192509;PTR_2018;218.95;149.95;;30%;-32%;($69)
en-US;ESDPTR2019ML;192507;PTR_2018;429;299;;$130;-30%;($130)
en-US;ESDPTR2019MLUG;192509;PTR_2018;229;159;;$70;-31%;($70)
fr-FR;ESDPTR2019ML;192507;PTR_2018;424,95;294,95;;30 %;-31%;($130)
fr-FR;ESDPTR2019MLUG;192509;PTR_2018;218,95;149,95;;30 %;-32%;($69)
ja-JP;ESDPTR2019ML;192507;PTR_2018;53,784;37,648;;30%;-30%;($16,136)
ja-JP;ESDPTR2019MLUG;192509;PTR_2018;26,784;18,748;;30%;-30%;($8,036)
