en-CA;CDGS2019EFDP;5169625800;OL_DR20;599;479;;CA$ 120;-20%;($120)
en-CA;CDGS2019EFDPUG;5169625900;OL_DR20;249;199;;CA$ 50;-20%;($50)
en-CA;ESDCDGS2019AM;206390;OL_DR20;599;479;;CA$ 120;-20%;($120)
en-CA;ESDCDGS2019AMUG;206391;OL_DR20;249;199;;CA$ 50;-20%;($50)
de-DE;ESDCDGS2019AM;206392;OL_DR20;699;559;;20 %;-20%;($140)
en-AU;ESDCDGS2019AM;206415;OL_DR20;779;623;;20%;-20%;($156)
en-AU;ESDCDGS2019AMUG;206416;OL_DR20;309;247;;20%;-20%;($62)
en-GB;CDGS2019EFDP;5169625800;OL_DR20;599.99;;;;;
en-GB;ESDCDGS2019AM;206392;OL_DR20;599.99;480;;20%;-20%;($120)
en-US;CDGS2019EFDP;5169625800;OL_DR20;499;399;;$100;-20%;($100)
en-US;CDGS2019EFDPUG;5169625900;OL_DR20;199;159;;$40;-20%;($40)
en-US;ESDCDGS2019AM;206390;OL_DR20;499;399;;$100;-20%;($100)
en-US;ESDCDGS2019AMUG;206391;OL_DR20;199;159;;$40;-20%;($40)
fr-FR;ESDCDGS2019AM;206392;OL_DR20;699;559;;20 %;-20%;($140)
it-IT;ESDCDGS2019AM;206392;OL_DR20;699;559;;20%;-20%;($140)
it-IT;ESDCDGS2019AMUG;206412;OL_DR20;349;279;;20%;-20%;($70)
ja-JP;ESDCDGS2019AM;206415;OL_DR20;59,184;47,347;;20%;-20%;($11,837)
ja-JP;ESDCDGS2019AMUG;206416;OL_DR20;26,784;21,427;;20%;-20%;($5,357)
