en-CA;CPDFF1ENMB;315158300;OL_PDF01;69.99;29.99;;CA$ 40;-57%;($40)
en-CA;ESDCPDFF1EN;140602;OL_PDF01;69.99;29.99;;CA$ 40;-57%;($40)
en-AU;ESDCPDFF1EN;140602;OL_PDF01;69.95;44.95;;35%;-36%;($25)
en-GB;ESDCPDFF1EN;140602;OL_PDF01;44.99;28.99;;35%;-36%;($16)
en-IE;ESDCPDFF1EN;140602;OL_PDF01;50;31.99;;35%;-36%;($18)
en-US;CPDFF1ENMB;315158300;OL_PDF01;69.99;29.99;;$40;-57%;($40)
en-US;ESDCPDFF1EN;140602;OL_PDF01;69.99;29.99;;$40;-57%;($40)
ja-JP;ESDCPDFF1EN;140602;OL_PDF01;8,300;5,395;;35%;-35%;($2,905)
