da-DK;ESDPTR2018ML;192507;PTR_2018;3,228.99;2,583;;20%;-20%;-$646
da-DK;ESDPTR2018MLUG;192509;PTR_2018;1,668.98;1,335;;20%;-20%;-$334
de-DE;ESDPTR2018ML;192507;PTR_2018;424,95;339,95;;20 %;-20%;-$85
de-DE;ESDPTR2018MLUG;192509;PTR_2018;218,95;174,95;;20 %;-20%;-$44
de-LI;ESDPTR2018ML;192507;PTR_2018;434;347;;20%;-20%;-$87
de-LI;ESDPTR2018MLUG;192509;PTR_2018;229;183;;20%;-20%;-$46
en-AU;ESDPTR2018ML;192507;PTR_2018;429;343;;20%;-20%;-$86
en-AU;ESDPTR2018MLUG;192509;PTR_2018;229;183;;20%;-20%;-$46
en-CA;ESDPTR2018ML;192507;PTR_2018;499;399;;CA$ 100;-20%;-$100
en-CA;ESDPTR2018MLUG;192509;PTR_2018;269;214;;CA$ 55;-20%;-$55
en-GB;ESDPTR2018ML;192507;PTR_2018;359.99;287.99;;20%;-20%;-$72
en-GB;ESDPTR2018MLUG;192509;PTR_2018;179.99;143.99;;20%;-20%;-$36
en-IE;ESDPTR2018ML;192507;PTR_2018;424.95;339.95;;20%;-20%;-$85
en-IE;ESDPTR2018MLUG;192509;PTR_2018;218.95;174.95;;20%;-20%;-$44
en-NZ;ESDPTR2018ML;192507;PTR_2018;539;431;;20%;-20%;-$108
en-NZ;ESDPTR2018MLUG;192509;PTR_2018;269;215;;20%;-20%;-$54
en-US;ESDPTR2018ML;192507;PTR_2018;429;339;;$90;-21%;-$90
en-US;ESDPTR2018MLUG;192509;PTR_2018;229;179;;$50;-22%;-$50
en-ZA;ESDPTR2018ML;192507;PTR_2018;4 799;3 839;;20%;-20%;-$960
en-ZA;ESDPTR2018MLUG;192509;PTR_2018;2 599;2 079;;20%;-20%;-$520
es-MX;ESDPTR2018ML;192507;PTR_2018;5,575;4,460;;20%;-20%;-$1,115
es-MX;ESDPTR2018MLUG;192509;PTR_2018;2,900;2,320;;20%;-20%;-$580
fr-FR;ESDPTR2018ML;192507;PTR_2018;424,95;339,95;;20 %;-20%;-$85
fr-FR;ESDPTR2018MLUG;192509;PTR_2018;218,95;174,95;;20 %;-20%;-$44
ja-JP;ESDPTR2018ML;192507;PTR_2018;53,784;43,027;;20%;-20%;-$10,757
ja-JP;ESDPTR2018MLUG;192509;PTR_2018;26,784;21,427;;20%;-20%;-$5,357
nb-NO;ESDPTR2018ML;192507;PTR_2018;2,792;2,233;;20%;-20%;-$559
nb-NO;ESDPTR2018MLUG;192509;PTR_2018;1,432;1,145;;20%;-20%;-$287
pt-BR;ESDPTR2018ML;5106746800;PTR_2018;1.050;840;;20%;-20%;-$210
pt-BR;ESDPTR2018MLUG;5106746900;PTR_2018;600;480;;20%;-20%;-$120
se-SE;ESDPTR2018ML;192507;PTR_2018;3,570;2,856;;20%;-20%;-$714
se-SE;ESDPTR2018MLUG;192509;PTR_2018;1,905;1,524;;20%;-20%;-$381
