de-DE;ESDPSP2018ML;201210;PSP_2018_PRO;69,99;62,99;;10 %;-10%;($7)
de-DE;ESDPSP2018MLUG;201211;PSP_2018_PRO;49,99;44,99;;10 %;-10%;($5)
en-AU;ESDPSP2018ML;201210;PSP_2018_PRO;99;89;;10%;-10%;($10)
en-AU;ESDPSP2018MLUG;201211;PSP_2018_PRO;69;62;;10%;-10%;($7)
en-CA;ESDPSP2018ML;201210;PSP_2018_PRO;79.99;63.99;;20%;-20%;($16)
en-CA;ESDPSP2018MLUG;201211;PSP_2018_PRO;59.99;47.99;;20%;-20%;($12)
en-GB;ESDPSP2018ML;201210;PSP_2018_PRO;69.99;62.99;;10%;-10%;($7)
en-GB;ESDPSP2018MLUG;201211;PSP_2018_PRO;49.99;44.99;;10%;-10%;($5)
en-US;ESDPSP2018ML;201210;PSP_2018_PRO;79.99;63.99;;20%;-20%;($16)
en-US;ESDPSP2018MLUG;201211;PSP_2018_PRO;59.99;47.99;;20%;-20%;($12)
fr-FR;ESDPSP2018ML;201210;PSP_2018_PRO;69,99;62,99;;10 %;-10%;($7)
fr-FR;ESDPSP2018MLUG;201211;PSP_2018_PRO;49,99;44,99;;10 %;-10%;($5)
it-IT;ESDPSP2018ML;201210;PSP_2018_PRO;69,99;62,99;;10%;-10%;($7)
it-IT;ESDPSP2018MLUG;201211;PSP_2018_PRO;49,99;44,99;;10%;-10%;($5)
ja-JP;ESDPSP2018ML;201210;PSP_2018_PRO;9,698;8,728;;10%;-10%;($970)
ja-JP;ESDPSP2018MLUG;201211;PSP_2018_PRO;6,458;5,812;;10%;-10%;($646)
pt-BR;ESDPSP2018ML;201210;PSP_2018_PRO;159;143;;10%;-10%;($16)
pt-BR;ESDPSP2018MLUG;201211;PSP_2018_PRO;129;116;;10%;-10%;($13)
