en-CA;ESDASP3MLPC;170032;AfterShot Pro 3;79.99;39.99;;50%;-50%;($40)
en-CA;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;59.99;29.99;;50%;-50%;($30)
de-DE;ESDASP3MLPC;170032;AfterShot Pro 3;89,99;44,99;;50 %;-50%;($45)
de-DE;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;69,99;34,99;;50 %;-50%;($35)
en-AU;ESDASP3MLPC;170032;AfterShot Pro 3;79;39;;50%;-51%;($40)
en-AU;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;59;29;;50%;-51%;($30)
en-GB;ESDASP3MLPC;170032;AfterShot Pro 3;79.99;39.99;;50%;-50%;($40)
en-GB;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;54.99;26.99;;50%;-51%;($28)
en-IE;ESDASP3MLPC;170032;AfterShot Pro 3;89.99;44.99;;50%;-50%;($45)
en-IE;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;69.99;34.99;;50%;-50%;($35)
en-US;ESDASP3MLPC;170032;AfterShot Pro 3;79.99;39.99;;50%;-50%;($40)
en-US;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;59.99;29.99;;50%;-50%;($30)
fr-FR;ESDASP3MLPC;170032;AfterShot Pro 3;89,99;44,99;;50 %;-50%;($45)
fr-FR;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;69,99;34,99;;50 %;-50%;($35)
it-IT;ESDASP3MLPC;170032;AfterShot Pro 3;89,99;44,99;;50%;-50%;($45)
it-IT;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;69,99;34,99;;50%;-50%;($35)
ja-JP;ESDASP3MLPC;170032;AfterShot Pro 3;10,584;5,292;;50%;-50%;($5,292)
ja-JP;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;7,409;3,703;;50%;-50%;($3,706)
nl-NL;ESDASP3MLPC;170032;AfterShot Pro 3;89,99;44,99;;50%;-50%;($45)
nl-NL;ESDASP3MLPCUG;170033;AfterShot Pro 3 UG;69,99;34,99;;50%;-50%;($35)
