de-DE;ESDCDTS2018ML;190205;OL_DE18;999;849;;15 %;-15%;($150)
de-DE;ESDCDTS2018MLUG;190206;OL_DE18;479;407;;15 %;-15%;($72)
en-CA;ESDCDTS2018ML;190205;OL_DE18;1,199;1,019;;CA$ 180;-15%;($180)
en-CA;ESDCDTS2018MLUG;190206;OL_DE18;515;437;;CA$ 75;-15%;($78)
en-GB;ESDCDTS2018ML;190205;OL_DE18;899.99;764.99;;15%;-15%;($135)
en-GB;ESDCDTS2018MLUG;190206;OL_DE18;439.99;373.99;;15%;-15%;($66)
en-US;ESDCDTS2018ML;190205;OL_DE18;999;849;;$150;-15%;($150)
en-US;ESDCDTS2018MLUG;190206;OL_DE18;429;364;;$65;-15%;($65)
fr-FR;ESDCDTS2018ML;190205;OL_DE18;999;849;;15 %;-15%;($150)
fr-FR;ESDCDTS2018MLUG;190206;OL_DE18;479;407;;15 %;-15%;($72)
ja-JP;ESDCDTS2018ML;190205;OL_DE18;151,200;128,520;;15%;-15%;($22,680)
ja-JP;ESDCDTS2018MLUG;190206;OL_DE18;75,600;64,260;;15%;-15%;($11,340)
