en-CA;ESDCDTS2018ML;190205;OL_DE18;1,199;1,139;;CA$ 60;-5%;($60)
en-CA;ESDCDTS2018MLUG;190206;OL_DE18;515;489;;CA$ 25;-5%;($26)
de-DE;ESDCDTS2018ML;190205;OL_DE18;999;949;;5 %;-5%;($50)
de-DE;ESDCDTS2018MLUG;190206;OL_DE18;479;455;;5 %;-5%;($24)
en-AU;ESDCDTS2018ML;190205;OL_DE18;1,249;1,186;;5%;-5%;($63)
en-AU;ESDCDTS2018MLUG;190206;OL_DE18;549;520;;5%;-5%;($29)
en-GB;ESDCDTS2018ML;190205;OL_DE18;899.99;854.99;;5%;-5%;($45)
en-GB;ESDCDTS2018MLUG;190206;OL_DE18;439.99;417.99;;5%;-5%;($22)
en-US;ESDCDTS2018ML;190205;OL_DE18;999;949;;$50;-5%;($50)
en-US;ESDCDTS2018MLUG;190206;OL_DE18;429;407;;$20;-5%;($22)
fr-FR;ESDCDTS2018ML;190205;OL_DE18;999;949;;5 %;-5%;($50)
fr-FR;ESDCDTS2018MLUG;190206;OL_DE18;479;455;;5 %;-5%;($24)
ja-JP;ESDCDTS2018ML;190205;OL_DE18;151,200;143,640;;5%;-5%;($7,560)
ja-JP;ESDCDTS2018MLUG;190206;OL_DE18;75,600;71,820;;5%;-5%;($3,780)
pt-BR;ESDCDTS2018ML;5105305300;OL_DE18;2.699;2.564;;5%;-5%;($135)
pt-BR;ESDCDTS2018MLUG;5105305400;OL_DE18;1.199;1.139;;5%;-5%;($60)
