corel.com;en;en-US;special-offers;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;photomirage;videostudio/ultimate;photo-video-bundle;professional-edition;technical-suite;painter-essentials;corel-cad;videostudio/pro;paintshop-pro/standard;windvdpro;aftershot/pro
corel.com;en;en-CA;special-offers;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;photomirage;videostudio/ultimate;photo-video-bundle;professional-edition;technical-suite;painter-essentials;corel-cad;videostudio/pro;paintshop-pro/standard;windvdpro;aftershot/pro
corel.com;en;en-GB;special-offers;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;photomirage;videostudio/ultimate;photo-video-bundle;professional-edition;technical-suite;painter-essentials;corel-cad;videostudio/pro;paintshop-pro/standard;windvdpro;aftershot/pro
corel.com;de;de-DE;special-offers;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershot/pro;videostudio/ultimate;photo-video-bundle;professional-edition;technical-suite;painter-essentials;corel-cad;videostudio/pro;paintshop-pro/standard;windvdpro;home-student
corel.com;fr;fr-FR;special-offers;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershot/pro;videostudio/ultimate;photo-video-bundle;professional-edition;technical-suite;painter-essentials;corel-cad;videostudio/pro;paintshop-pro/standard;windvdpro;home-student
corel.com;br;pt-BR;coreldraw;coreldraw;painter;corel-cad;office-suite;paintshop-pro/ultimate;aftershot/pro;videostudio/ultimate;photo-video-bundle;;;;;;;;
corel.com;jp;ja-JP;special-offers;videostudio/ultimate;painter;paintshop-pro/ultimate;windvdpro;coreldraw;aftershot/pro;particleshop;photo-video-bundle;;;;;;;;
