corel.com;en;en-US;coreldraw
corel.com;en;en-CA;coreldraw
corel.com;en;en-GB;coreldraw
corel.com;en;en-AU;coreldraw
corel.com;en;en-IE;coreldraw
corel.com;en;en-RW;coreldraw
corel.com;de;de-DE;coreldraw
corel.com;fr;fr-FR;coreldraw
corel.com;it;it-IT;coreldraw
corel.com;nl;nl-NL;coreldraw
corel.com;br;pt-BR;coreldraw
corel.com;la;es-ES;coreldraw
corel.com;ja;ja-JP;videostudio/ultimate
