corel.com;en;en-US;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;en;en-CA;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;en;en-GB;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;de;de-DE;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;fr;fr-FR;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;it;it-IT;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;nl;nl-NL;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;br;pt-BR;coreldraw;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
corel.com;ja;ja-JP;videostudio/ultimate;coreldraw;painter;particleshop;office-suite;paintshop-pro/ultimate;aftershotpro;videostudio/ultimate;photo-video-bundle
